year,artist,track,time,genre,week,rank
2000,Santana,"Maria, Maria",04:18:00,Rock,x20th_week,15
2000,Santana,"Maria, Maria",04:18:00,Rock,x21st_week,19
2000,Santana,"Maria, Maria",04:18:00,Rock,x22nd_week,21
2000,Santana,"Maria, Maria",04:18:00,Rock,x23rd_week,26
2000,Santana,"Maria, Maria",04:18:00,Rock,x24th_week,36
2000,Santana,"Maria, Maria",04:18:00,Rock,x25th_week,48
2000,Santana,"Maria, Maria",04:18:00,Rock,x26th_week,47
2000,Santana,"Maria, Maria",04:18:00,Rock,x2nd_week,8
2000,Santana,"Maria, Maria",04:18:00,Rock,x3rd_week,6
2000,Santana,"Maria, Maria",04:18:00,Rock,x4th_week,5
2000,Santana,"Maria, Maria",04:18:00,Rock,x5th_week,2
2000,Santana,"Maria, Maria",04:18:00,Rock,x6th_week,3
2000,Santana,"Maria, Maria",04:18:00,Rock,x7th_week,2
2000,Santana,"Maria, Maria",04:18:00,Rock,x8th_week,2
2000,Santana,"Maria, Maria",04:18:00,Rock,x9th_week,1
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x10th_week,29
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x11th_week,34
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x12th_week,39
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x13th_week,46
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x14th_week,47
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x15th_week,48
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x16th_week,49
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x17th_week,58
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x18th_week,63
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x19th_week,73
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x1st_week,75
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x20th_week,87
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x2nd_week,58
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x3rd_week,51
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x4th_week,36
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x5th_week,33
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x6th_week,31
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x7th_week,26
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x8th_week,24
2000,Savage Garden,Crash And Burn,04:41:00,Rock,x9th_week,24
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x10th_week,4
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x11th_week,4
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x12th_week,6
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x13th_week,4
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x14th_week,2
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x15th_week,1
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x16th_week,1
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x17th_week,1
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x18th_week,2
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x19th_week,1
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x1st_week,71
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x20th_week,2
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x21st_week,4
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x22nd_week,8
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x23rd_week,8
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x24th_week,12
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x25th_week,14
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x26th_week,17
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x27th_week,21
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x28th_week,24
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x29th_week,30
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x2nd_week,48
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x30th_week,34
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x31st_week,37
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x32nd_week,46
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x33rd_week,47
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x3rd_week,43
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x4th_week,31
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x5th_week,20
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x6th_week,13
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x7th_week,7
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x8th_week,6
2000,Savage Garden,I Knew I Loved You,04:07:00,Rock,x9th_week,4
2000,SheDaisy,Deck The Halls,03:46:00,Country,x1st_week,97
2000,SheDaisy,Deck The Halls,03:46:00,Country,x2nd_week,61
2000,SheDaisy,I Will.. But,03:40:00,Country,x10th_week,43
2000,SheDaisy,I Will.. But,03:40:00,Country,x11th_week,44
2000,SheDaisy,I Will.. But,03:40:00,Country,x12th_week,43
2000,SheDaisy,I Will.. But,03:40:00,Country,x13th_week,52
2000,SheDaisy,I Will.. But,03:40:00,Country,x14th_week,56
2000,SheDaisy,I Will.. But,03:40:00,Country,x15th_week,70
2000,SheDaisy,I Will.. But,03:40:00,Country,x16th_week,80
2000,SheDaisy,I Will.. But,03:40:00,Country,x17th_week,86
2000,SheDaisy,I Will.. But,03:40:00,Country,x18th_week,81
2000,SheDaisy,I Will.. But,03:40:00,Country,x19th_week,85
2000,SheDaisy,I Will.. But,03:40:00,Country,x1st_week,78
2000,SheDaisy,I Will.. But,03:40:00,Country,x20th_week,87
2000,SheDaisy,I Will.. But,03:40:00,Country,x2nd_week,74
2000,SheDaisy,I Will.. But,03:40:00,Country,x3rd_week,70
2000,SheDaisy,I Will.. But,03:40:00,Country,x4th_week,61
2000,SheDaisy,I Will.. But,03:40:00,Country,x5th_week,59
2000,SheDaisy,I Will.. But,03:40:00,Country,x6th_week,52
2000,SheDaisy,I Will.. But,03:40:00,Country,x7th_week,48
2000,SheDaisy,I Will.. But,03:40:00,Country,x8th_week,47
2000,SheDaisy,I Will.. But,03:40:00,Country,x9th_week,45
2000,SheDaisy,This Woman Needs,03:20:00,Country,x1st_week,82
2000,SheDaisy,This Woman Needs,03:20:00,Country,x2nd_week,70
2000,SheDaisy,This Woman Needs,03:20:00,Country,x3rd_week,70
2000,SheDaisy,This Woman Needs,03:20:00,Country,x4th_week,67
2000,SheDaisy,This Woman Needs,03:20:00,Country,x5th_week,57
2000,SheDaisy,This Woman Needs,03:20:00,Country,x6th_week,57
2000,SheDaisy,This Woman Needs,03:20:00,Country,x7th_week,61
2000,SheDaisy,This Woman Needs,03:20:00,Country,x8th_week,68
2000,SheDaisy,This Woman Needs,03:20:00,Country,x9th_week,82
2000,"Sheist, Shade",Where I Wanna Be,04:16:00,Rap,x1st_week,96
2000,"Sheist, Shade",Where I Wanna Be,04:16:00,Rap,x2nd_week,95
2000,"Sheist, Shade",Where I Wanna Be,04:16:00,Rap,x3rd_week,99
2000,"Sheist, Shade",Where I Wanna Be,04:16:00,Rap,x4th_week,99
2000,"Sheist, Shade",Where I Wanna Be,04:16:00,Rap,x5th_week,100
2000,Shyne,Bad Boyz,04:22:00,Rap,x10th_week,78
2000,Shyne,Bad Boyz,04:22:00,Rap,x11th_week,74
2000,Shyne,Bad Boyz,04:22:00,Rap,x12th_week,81
2000,Shyne,Bad Boyz,04:22:00,Rap,x13th_week,88
2000,Shyne,Bad Boyz,04:22:00,Rap,x14th_week,96
2000,Shyne,Bad Boyz,04:22:00,Rap,x15th_week,100
2000,Shyne,Bad Boyz,04:22:00,Rap,x1st_week,94
2000,Shyne,Bad Boyz,04:22:00,Rap,x2nd_week,87
2000,Shyne,Bad Boyz,04:22:00,Rap,x3rd_week,90
2000,Shyne,Bad Boyz,04:22:00,Rap,x4th_week,90
2000,Shyne,Bad Boyz,04:22:00,Rap,x5th_week,82
2000,Shyne,Bad Boyz,04:22:00,Rap,x6th_week,67
2000,Shyne,Bad Boyz,04:22:00,Rap,x7th_week,61
2000,Shyne,Bad Boyz,04:22:00,Rap,x8th_week,57
2000,Shyne,Bad Boyz,04:22:00,Rap,x9th_week,71
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x10th_week,27
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x11th_week,38
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x12th_week,38
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x13th_week,57
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x14th_week,74
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x15th_week,89
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x16th_week,96
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x1st_week,63
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x2nd_week,52
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x3rd_week,44
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x4th_week,29
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x5th_week,25
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x6th_week,23
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x7th_week,21
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x8th_week,21
2000,"Simpson, Jessica",I Think I'm In Love With You,03:32:00,Pop,x9th_week,21
2000,"Simpson, Jessica",Where You Are,03:51:00,Rock,x1st_week,73
2000,"Simpson, Jessica",Where You Are,03:51:00,Rock,x2nd_week,66
2000,"Simpson, Jessica",Where You Are,03:51:00,Rock,x3rd_week,62
2000,"Simpson, Jessica",Where You Are,03:51:00,Rock,x4th_week,62
2000,"Simpson, Jessica",Where You Are,03:51:00,Rock,x5th_week,76
2000,"Simpson, Jessica",Where You Are,03:51:00,Rock,x6th_week,93
2000,Sisqo,Got To Get It,03:52:00,Rock,x10th_week,40
2000,Sisqo,Got To Get It,03:52:00,Rock,x11th_week,43
2000,Sisqo,Got To Get It,03:52:00,Rock,x12th_week,51
2000,Sisqo,Got To Get It,03:52:00,Rock,x13th_week,50
2000,Sisqo,Got To Get It,03:52:00,Rock,x14th_week,57
2000,Sisqo,Got To Get It,03:52:00,Rock,x15th_week,63
2000,Sisqo,Got To Get It,03:52:00,Rock,x16th_week,64
2000,Sisqo,Got To Get It,03:52:00,Rock,x17th_week,68
2000,Sisqo,Got To Get It,03:52:00,Rock,x18th_week,82
2000,Sisqo,Got To Get It,03:52:00,Rock,x19th_week,88
2000,Sisqo,Got To Get It,03:52:00,Rock,x1st_week,92
2000,Sisqo,Got To Get It,03:52:00,Rock,x20th_week,95
2000,Sisqo,Got To Get It,03:52:00,Rock,x2nd_week,76
2000,Sisqo,Got To Get It,03:52:00,Rock,x3rd_week,73
2000,Sisqo,Got To Get It,03:52:00,Rock,x4th_week,58
2000,Sisqo,Got To Get It,03:52:00,Rock,x5th_week,48
2000,Sisqo,Got To Get It,03:52:00,Rock,x6th_week,48
2000,Sisqo,Got To Get It,03:52:00,Rock,x7th_week,48
2000,Sisqo,Got To Get It,03:52:00,Rock,x8th_week,48
2000,Sisqo,Got To Get It,03:52:00,Rock,x9th_week,49
2000,Sisqo,Incomplete,03:52:00,Rock,x10th_week,2
2000,Sisqo,Incomplete,03:52:00,Rock,x11th_week,2
2000,Sisqo,Incomplete,03:52:00,Rock,x12th_week,4
2000,Sisqo,Incomplete,03:52:00,Rock,x13th_week,5
2000,Sisqo,Incomplete,03:52:00,Rock,x14th_week,5
2000,Sisqo,Incomplete,03:52:00,Rock,x15th_week,7
2000,Sisqo,Incomplete,03:52:00,Rock,x16th_week,8
2000,Sisqo,Incomplete,03:52:00,Rock,x17th_week,10
2000,Sisqo,Incomplete,03:52:00,Rock,x18th_week,10
2000,Sisqo,Incomplete,03:52:00,Rock,x19th_week,9
2000,Sisqo,Incomplete,03:52:00,Rock,x1st_week,77
2000,Sisqo,Incomplete,03:52:00,Rock,x20th_week,14
2000,Sisqo,Incomplete,03:52:00,Rock,x21st_week,17
2000,Sisqo,Incomplete,03:52:00,Rock,x22nd_week,20
2000,Sisqo,Incomplete,03:52:00,Rock,x23rd_week,25
2000,Sisqo,Incomplete,03:52:00,Rock,x24th_week,31
2000,Sisqo,Incomplete,03:52:00,Rock,x25th_week,32
2000,Sisqo,Incomplete,03:52:00,Rock,x26th_week,46
2000,Sisqo,Incomplete,03:52:00,Rock,x2nd_week,66
2000,Sisqo,Incomplete,03:52:00,Rock,x3rd_week,61
2000,Sisqo,Incomplete,03:52:00,Rock,x4th_week,61
2000,Sisqo,Incomplete,03:52:00,Rock,x5th_week,61
2000,Sisqo,Incomplete,03:52:00,Rock,x6th_week,55
2000,Sisqo,Incomplete,03:52:00,Rock,x7th_week,2
2000,Sisqo,Incomplete,03:52:00,Rock,x8th_week,1
2000,Sisqo,Incomplete,03:52:00,Rock,x9th_week,1
2000,Sisqo,Thong Song,04:05:00,Rock,x10th_week,10
2000,Sisqo,Thong Song,04:05:00,Rock,x11th_week,6
2000,Sisqo,Thong Song,04:05:00,Rock,x12th_week,6
2000,Sisqo,Thong Song,04:05:00,Rock,x13th_week,5
2000,Sisqo,Thong Song,04:05:00,Rock,x14th_week,4
2000,Sisqo,Thong Song,04:05:00,Rock,x15th_week,4
2000,Sisqo,Thong Song,04:05:00,Rock,x16th_week,4
2000,Sisqo,Thong Song,04:05:00,Rock,x17th_week,3
2000,Sisqo,Thong Song,04:05:00,Rock,x18th_week,3
2000,Sisqo,Thong Song,04:05:00,Rock,x19th_week,4
2000,Sisqo,Thong Song,04:05:00,Rock,x1st_week,74
2000,Sisqo,Thong Song,04:05:00,Rock,x20th_week,3
2000,Sisqo,Thong Song,04:05:00,Rock,x21st_week,7
2000,Sisqo,Thong Song,04:05:00,Rock,x22nd_week,8
2000,Sisqo,Thong Song,04:05:00,Rock,x23rd_week,13
2000,Sisqo,Thong Song,04:05:00,Rock,x24th_week,17
2000,Sisqo,Thong Song,04:05:00,Rock,x25th_week,24
2000,Sisqo,Thong Song,04:05:00,Rock,x26th_week,31
2000,Sisqo,Thong Song,04:05:00,Rock,x27th_week,43
2000,Sisqo,Thong Song,04:05:00,Rock,x28th_week,46
2000,Sisqo,Thong Song,04:05:00,Rock,x2nd_week,63
2000,Sisqo,Thong Song,04:05:00,Rock,x3rd_week,35
2000,Sisqo,Thong Song,04:05:00,Rock,x4th_week,26
2000,Sisqo,Thong Song,04:05:00,Rock,x5th_week,26
2000,Sisqo,Thong Song,04:05:00,Rock,x6th_week,23
2000,Sisqo,Thong Song,04:05:00,Rock,x7th_week,20
2000,Sisqo,Thong Song,04:05:00,Rock,x8th_week,16
2000,Sisqo,Thong Song,04:05:00,Rock,x9th_week,13
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x10th_week,78
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x11th_week,84
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x12th_week,87
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x13th_week,94
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x14th_week,91
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x15th_week,93
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x16th_week,95
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x17th_week,100
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x18th_week,98
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x19th_week,96
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x1st_week,75
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x20th_week,98
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x2nd_week,67
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x3rd_week,66
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x4th_week,59
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x5th_week,63
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x6th_week,71
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x7th_week,78
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x8th_week,81
2000,Sister Hazel,Change Your Mind,04:02:00,Rock,x9th_week,78
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x10th_week,14
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x11th_week,16
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x12th_week,15
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x13th_week,12
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x14th_week,11
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x15th_week,13
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x16th_week,17
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x17th_week,20
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x18th_week,23
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x19th_week,24
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x1st_week,83
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x20th_week,25
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x21st_week,27
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x22nd_week,31
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x23rd_week,33
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x24th_week,35
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x25th_week,41
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x26th_week,48
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x2nd_week,59
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x3rd_week,56
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x4th_week,46
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x5th_week,27
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x6th_week,23
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x7th_week,19
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x8th_week,16
2000,Smash Mouth,Then The Morning Comes,03:04:00,Rock,x9th_week,14
2000,"Smith, Will",Freakin' It,03:58:00,Rap,x1st_week,99
2000,"Smith, Will",Freakin' It,03:58:00,Rap,x2nd_week,99
2000,"Smith, Will",Freakin' It,03:58:00,Rap,x3rd_week,99
2000,"Smith, Will",Freakin' It,03:58:00,Rap,x4th_week,99
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x10th_week,60
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x11th_week,48
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x12th_week,48
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x13th_week,48
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x14th_week,43
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x15th_week,35
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x16th_week,32
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x17th_week,30
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x18th_week,32
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x19th_week,37
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x1st_week,80
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x20th_week,26
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x21st_week,31
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x22nd_week,28
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x23rd_week,30
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x24th_week,32
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x25th_week,39
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x26th_week,35
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x2nd_week,80
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x3rd_week,80
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x4th_week,79
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x5th_week,72
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x6th_week,73
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x7th_week,65
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x8th_week,64
2000,Son By Four,A Puro Dolor (Purest Of Pain),03:30:00,Latin,x9th_week,60
2000,Sonique,It Feels So Good,03:48:00,Rock,x10th_week,12
2000,Sonique,It Feels So Good,03:48:00,Rock,x11th_week,13
2000,Sonique,It Feels So Good,03:48:00,Rock,x12th_week,13
2000,Sonique,It Feels So Good,03:48:00,Rock,x13th_week,11
2000,Sonique,It Feels So Good,03:48:00,Rock,x14th_week,8
2000,Sonique,It Feels So Good,03:48:00,Rock,x15th_week,10
2000,Sonique,It Feels So Good,03:48:00,Rock,x16th_week,10
2000,Sonique,It Feels So Good,03:48:00,Rock,x17th_week,11
2000,Sonique,It Feels So Good,03:48:00,Rock,x18th_week,14
2000,Sonique,It Feels So Good,03:48:00,Rock,x19th_week,17
2000,Sonique,It Feels So Good,03:48:00,Rock,x1st_week,67
2000,Sonique,It Feels So Good,03:48:00,Rock,x20th_week,19
2000,Sonique,It Feels So Good,03:48:00,Rock,x21st_week,21
2000,Sonique,It Feels So Good,03:48:00,Rock,x22nd_week,31
2000,Sonique,It Feels So Good,03:48:00,Rock,x23rd_week,38
2000,Sonique,It Feels So Good,03:48:00,Rock,x24th_week,49
2000,Sonique,It Feels So Good,03:48:00,Rock,x2nd_week,52
2000,Sonique,It Feels So Good,03:48:00,Rock,x3rd_week,30
2000,Sonique,It Feels So Good,03:48:00,Rock,x4th_week,23
2000,Sonique,It Feels So Good,03:48:00,Rock,x5th_week,19
2000,Sonique,It Feels So Good,03:48:00,Rock,x6th_week,17
2000,Sonique,It Feels So Good,03:48:00,Rock,x7th_week,16
2000,Sonique,It Feels So Good,03:48:00,Rock,x8th_week,16
2000,Sonique,It Feels So Good,03:48:00,Rock,x9th_week,14
2000,SoulDecision,Faded,03:25:00,Rock,x10th_week,22
2000,SoulDecision,Faded,03:25:00,Rock,x11th_week,22
2000,SoulDecision,Faded,03:25:00,Rock,x12th_week,27
2000,SoulDecision,Faded,03:25:00,Rock,x13th_week,27
2000,SoulDecision,Faded,03:25:00,Rock,x14th_week,27
2000,SoulDecision,Faded,03:25:00,Rock,x15th_week,31
2000,SoulDecision,Faded,03:25:00,Rock,x16th_week,31
2000,SoulDecision,Faded,03:25:00,Rock,x17th_week,30
2000,SoulDecision,Faded,03:25:00,Rock,x18th_week,34
2000,SoulDecision,Faded,03:25:00,Rock,x19th_week,31
2000,SoulDecision,Faded,03:25:00,Rock,x1st_week,94
2000,SoulDecision,Faded,03:25:00,Rock,x20th_week,34
2000,SoulDecision,Faded,03:25:00,Rock,x21st_week,34
2000,SoulDecision,Faded,03:25:00,Rock,x22nd_week,38
2000,SoulDecision,Faded,03:25:00,Rock,x23rd_week,45
2000,SoulDecision,Faded,03:25:00,Rock,x24th_week,50
2000,SoulDecision,Faded,03:25:00,Rock,x2nd_week,90
2000,SoulDecision,Faded,03:25:00,Rock,x3rd_week,81
2000,SoulDecision,Faded,03:25:00,Rock,x4th_week,64
2000,SoulDecision,Faded,03:25:00,Rock,x5th_week,56
2000,SoulDecision,Faded,03:25:00,Rock,x6th_week,43
2000,SoulDecision,Faded,03:25:00,Rock,x7th_week,35
2000,SoulDecision,Faded,03:25:00,Rock,x8th_week,27
2000,SoulDecision,Faded,03:25:00,Rock,x9th_week,25
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x10th_week,35
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x11th_week,41
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x12th_week,45
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x13th_week,54
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x14th_week,64
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x15th_week,64
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x16th_week,81
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x17th_week,97
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x18th_week,92
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x19th_week,86
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x1st_week,76
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x20th_week,90
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x2nd_week,59
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x3rd_week,52
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x4th_week,52
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x5th_week,14
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x6th_week,14
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x7th_week,17
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x8th_week,24
2000,"Spears, Britney",From The Bottom Of My Broken Heart,04:30:00,Rock,x9th_week,33
2000,"Spears, Britney",Lucky,03:23:00,Rock,x10th_week,86
2000,"Spears, Britney",Lucky,03:23:00,Rock,x11th_week,100
2000,"Spears, Britney",Lucky,03:23:00,Rock,x1st_week,61
2000,"Spears, Britney",Lucky,03:23:00,Rock,x2nd_week,41
2000,"Spears, Britney",Lucky,03:23:00,Rock,x3rd_week,28
2000,"Spears, Britney",Lucky,03:23:00,Rock,x4th_week,26
2000,"Spears, Britney",Lucky,03:23:00,Rock,x5th_week,23
2000,"Spears, Britney",Lucky,03:23:00,Rock,x6th_week,29
2000,"Spears, Britney",Lucky,03:23:00,Rock,x7th_week,30
2000,"Spears, Britney",Lucky,03:23:00,Rock,x8th_week,40
2000,"Spears, Britney",Lucky,03:23:00,Rock,x9th_week,66
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x10th_week,10
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x11th_week,14
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x12th_week,15
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x13th_week,17
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x14th_week,24
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x15th_week,35
2000,"Spears, Britney",Oops!.. I Did It Again,03:30:00,Rock,x16th_week,49
